id,text,parent
NPU10593,Cortisol,NPU00000
NPU10594,Sucrose,NPU00000
NPU10595,Sucrose,NPU00000
NPU10596,Xylose,NPU00000
NPU10597,Xylose,NPU00000
NPU10598,Leucine,NPU00000
NPU10599,Leucine,NPU00000
NPU10600,"Alkaline phosphatase, liver endothelial type",NPU00000
NPU10601,"Alkaline phosphatase, liver canaliculus type",NPU00000
NPU10602,"Alkaline phosphatase, 'other' type",NPU00000
NPU10603,Amylase,NPU00000
NPU10604,Porphyrins,NPU00000
NPU10605,Calcitonin gene related peptide,NPU00000
NPU10606,Endorphin,NPU00000
NPU10607,Bile salts,NPU00000
NPU10608,Immunoglobulin G subclasses,NPU00000
NPU10609,"Acid phosphatase, prostatic type",NPU00000
NPU10610,Trypsin,NPU00000
NPU10611,Galactose,NPU00000
NPU10612,Pyridoxal 5-phosphate,NPU00000
NPU10613,Peptide YY,NPU00000
NPU10614,Chromogranin A,NPU00000
NPU10616,Neuropeptide Y,NPU00000
NPU10617,Acid phosphatase,NPU00000
NPU10618,Antitrypsin type,NPU00000
NPU10620,Adrenalinium+noradrenalinium,NPU00000
NPU10621,Adrenalinium+noradrenalinium,NPU00000
NPU10622,Corticotropin,NPU00000
NPU10623,Corticotropin,NPU00000
NPU10624,Corticotropin,NPU00000
NPU10625,Corticotropin,NPU00000
NPU10626,Corticotropin,NPU00000
NPU10627,Cortisol,NPU00000
NPU10628,Cortisol,NPU00000
NPU10630,Cortisol,NPU00000
NPU10631,Cortisol,NPU00000
NPU10632,Cortodoxone,NPU00000
NPU10633,Somatotropin,NPU00000
NPU10634,Somatotropin,NPU00000
NPU10635,Somatotropin,NPU00000
NPU10636,Somatotropin,NPU00000
NPU10637,Somatotropin,NPU00000
NPU10638,Octreotide,NPU00000
NPU10639,Octreotide,NPU00000
NPU10640,Somatotropin secretion,NPU00000
NPU10641,Corticotropin,NPU00000
NPU10642,Corticotropin,NPU00000
NPU10643,Corticotropin,NPU00000
NPU10644,Corticotropin,NPU00000
NPU10645,Cortisol,NPU00000
NPU10646,Somatotropin,NPU00000
NPU10647,Somatotropin,NPU00000
NPU10648,Somatotropin,NPU00000
NPU10649,Somatotropin,NPU00000
NPU10650,Somatotropin,NPU00000
NPU10651,Somatotropin,NPU00000
NPU10652,Glucose,NPU00000
NPU10653,Glucose,NPU00000
NPU10654,Somatotropin secretion,NPU00000
NPU10655,Glucose,NPU00000
NPU10656,Insulin,NPU00000
NPU10657,Insulin,NPU00000
NPU10658,Insulin,NPU00000
NPU10659,Insulin,NPU00000
NPU10660,Insulin,NPU00000
NPU10661,Insulin,NPU00000
NPU10662,Glucagon,NPU00000
NPU10663,Insulin secretion,NPU00000
NPU10666,Adrenalinium,NPU00000
NPU10667,Adrenalinium,NPU00000
NPU10671,Cortisol,NPU00000
NPU10672,Creatininium,NPU00000
NPU10673,Cortisol,NPU00000
NPU10674,Follitropin,NPU00000
NPU10675,Follitropin,NPU00000
NPU10676,Lutropin,NPU00000
NPU10677,Lutropin,NPU00000
NPU10678,Lutropin,NPU00000
NPU10679,Lutropin,NPU00000
NPU10680,Noradrenalinium,NPU00000
NPU10681,Noradrenalinium,NPU00000
NPU10682,Prolactin,NPU00000
NPU10683,Prolactin,NPU00000
NPU10684,Aldosterone,NPU00000
NPU10685,Aldosterone,NPU00000
NPU10686,Aldosterone secretion,NPU00000
NPU10687,Somatotropin,NPU00000
NPU10688,Tetracosactide,NPU00000
NPU10689,Tetracosactide,NPU00000
NPU10690,Glucagon,NPU00000
NPU10691,Glucagon,NPU00000
NPU10692,Insulin,NPU00000
NPU10693,Methoxyadrenalinium,NPU00000
NPU10694,Methoxynoradrenalinium,NPU00000
NPU10695,Methoxytyramine,NPU00000
NPU10696,Glucose,NPU00000
NPU10697,Glucose,NPU00000
NPU10698,Zinc,NPU00000
NPU10751,DNA(double stranded) antibody,NPU00000
NPU10752,Neutrophilocytes,NPU00000
NPU10753,Neutrophilocytes,NPU00000
NPU10754,Oxyhaemoglobin,NPU00000
NPU10755,Acid base status,NPU00000
NPU10756,Neutrophilocytes,NPU00000
NPU10757,Lactate,NPU00000
NPU10758,Leukocytes,NPU00000
NPU10759,Neutrophilocytes,NPU00000
NPU10762,Atypical cells,NPU00000
NPU10763,Leukocytes,NPU00000
NPU10764,Glucose,NPU00000
NPU10767,Solute,NPU00000
NPU10768,Transferrin,NPU00000
NPU10769,Gold,NPU00000
NPU10770,Methylmalonate,NPU00000
NPU10771,Xylose,NPU00000
NPU10772,Xylose,NPU00000
NPU10773,Xylose,NPU00000
NPU10774,Leukocytes,NPU00000
NPU12000,Sj?gren syndrome A antibody,NPU00000
NPU12013,Nucleolus antibody,NPU00000
NPU12015,Centromer antibody,NPU00000
NPU12017,Mitotic spindle apparatus antibody,NPU00000
NPU12019,Androgen,NPU00000
NPU12036,Myeloperoxidase antibody,NPU00000
NPU12038,DNA(double stranded) antibody,NPU00000
NPU12039,Insulin antibody,NPU00000
NPU12044,Proteinase 3 antibody,NPU00000
NPU12063,Cholinesterase antibody,NPU00000
NPU12119,Entactin,NPU00000
NPU12122,Estrogen,NPU00000
NPU12123,Estrone sulphate,NPU00000
NPU12124,Estradiol,NPU00000
NPU12229,Thyroid peroxidase antibody,NPU00000
NPU12249,Phenylalanine,NPU00000
NPU12265,Tubular base membrane antibody,NPU00000
NPU12474,Hydrogen ion,NPU00000
NPU12475,Hydrogen ion,NPU00000
NPU12476,Carbon dioxide,NPU00000
NPU12478,Oxygen,NPU00000
NPU12479,Acid base status,NPU00000
NPU12481,Carbon dioxide,NPU00000
NPU12482,Carbon dioxide,NPU00000
NPU12483,Carbon dioxide,NPU00000
NPU12484,Carbon dioxide,NPU00000
NPU12485,Carbon dioxide,NPU00000
NPU12490,Hydrogen ion,NPU00000
NPU12491,Hydrogen ion,NPU00000
NPU12492,Hydrogen ion,NPU00000
NPU12493,Hydrogen ion,NPU00000
NPU12494,Hydrogen ion,NPU00000
NPU12495,Hydrogen ion,NPU00000
NPU12496,Hydrogen ion,NPU00000
NPU12497,Hydrogen ion,NPU00000
NPU12498,Hydrogen ion,NPU00000
NPU12499,Hydrogen ion,NPU00000
NPU12500,Oxygen,NPU00000
NPU12501,Oxygen,NPU00000
NPU12502,Oxygen,NPU00000
NPU12503,Oxygen,NPU00000
NPU12504,Oxygen,NPU00000
NPU12505,Oxygen,NPU00000
NPU12506,Oxygen,NPU00000
NPU12507,Oxygen,NPU00000
NPU12508,Oxygen,NPU00000
NPU12512,Oxyhaemoglobin,NPU00000
NPU12516,Acid base status,NPU00000
NPU12517,Carbon dioxide,NPU00000
NPU12518,Base excess,NPU00000
NPU12519,Base excess,NPU00000
NPU12520,Base excess,NPU00000
NPU12521,Base excess,NPU00000
NPU12522,Carbon dioxide,NPU00000
NPU12523,Carbon dioxide,NPU00000
NPU12524,Carbon dioxide,NPU00000
NPU12525,Carbon dioxide,NPU00000
NPU12526,Carbon dioxide,NPU00000
NPU12527,Carbon dioxide,NPU00000
NPU12528,Carbon dioxide,NPU00000
NPU12529,Carbon dioxide,NPU00000
NPU12530,Bilirubin,NPU00000
NPU12531,Bilirubin albumin,NPU00000
NPU12532,Bilirubin glucuronide,NPU00000
NPU12534,Prostata specific antigen,NPU00000
NPU12536,Sarcolemma antibody,NPU00000
NPU12547,Entactin antibody,NPU00000
NPU12549,Entactin antibody,NPU00000
NPU12550,Entactin antibody,NPU00000
NPU12551,Entactin antibody,NPU00000
NPU12552,Glomerulus basement membrane antibody,NPU00000
NPU12554,Tubular base membrane antibody,NPU00000
NPU12558,Thyroid peroxidase antibody,NPU00000
NPU12559,Histone antibody,NPU00000
NPU12562,DNA topoisomerase 1 antibody,NPU00000
NPU12563,Sj?gren syndrome A antibody,NPU00000
NPU12564,Sj?gren syndrome A antibody,NPU00000
NPU12566,Lupus La protein antibody,NPU00000
NPU12567,Lupus La protein antibody,NPU00000
NPU12569,Ribonucleoprotein antibody,NPU00000
NPU12572,Proteinase 3 antibody,NPU00000
NPU12573,Proteinase 3 antibody,NPU00000
NPU12575,Myeloperoxidase antibody,NPU00000
NPU12576,Leukocyte elastase antibody,NPU00000
NPU12577,Lactoferrin antibody,NPU00000
NPU12580,Rheumatoid factor antibody,NPU00000
NPU12581,Rheumatoid factor antibody,NPU00000
NPU12582,Nucleolus membrane antibody,NPU00000
NPU12584,Proliferating cell nuclear antigen antibody,NPU00000
NPU12874,Antidiuretic effect,NPU00000
NPU12875,Desmopressin,NPU00000
NPU12890,Interferon beta antibody,NPU00000
NPU12895,Ganglioside GM1 antibody,NPU00000
NPU12898,Proline dipeptidase,NPU00000
NPU12902,Melanin+melanogen,NPU00000
NPU12904,Histon,NPU00000
NPU12995,Striated muscle antibody,NPU00000
NPU12996,Smooth muscle antibody,NPU00000
NPU12998,Neuron specific enolase,NPU00000
NPU13487,Tolbutamide,NPU00000
NPU13805,Cobalamin,NPU00000
NPU13808,Cobalamin,NPU00000
NPU13809,Cobalamin,NPU00000
NPU13810,Cobalamin,NPU00000
NPU13812,Cobalamin,NPU00000
NPU13813,Cobalamin absorption,NPU00000
NPU13817,Apolipoprotein,NPU00000
NPU14003,Gastrin,NPU00000
NPU14004,Gastrin,NPU00000
NPU14005,Atrial natriuretic peptide,NPU00000
NPU14006,Atrial natriuretic peptide,NPU00000
NPU14007,Calcitonin gene related peptide,NPU00000
NPU14008,Calcitonin gene related peptide,NPU00000
NPU14009,Vasopressin,NPU00000
NPU14010,Vasopressin,NPU00000
NPU14011,Pancreatic polypeptide,NPU00000
NPU14012,Pancreatic polypeptide,NPU00000
NPU14013,Somatostatin,NPU00000
NPU14014,Somatostatin,NPU00000
NPU14015,Substance P,NPU00000
NPU14016,Substance P,NPU00000
NPU14017,Vasoactive intestinal polypeptide,NPU00000
NPU14018,Vasoactive intestinal polypeptide,NPU00000
NPU14019,Neuropeptide Y,NPU00000
NPU14020,Neuropeptide Y,NPU00000
NPU14021,Neurotensin,NPU00000
NPU14022,Neurotensin,NPU00000
NPU14023,Neurotensin,NPU00000
NPU14024,Neuropeptide K,NPU00000
NPU14025,Neuropeptide K,NPU00000
NPU14026,Neuropeptide K,NPU00000
NPU14027,Pancreastatin,NPU00000
NPU14031,Intrinsic factor secretion,NPU00000
NPU14032,Intrinsic factor,NPU00000
NPU14033,Intrinsic factor,NPU00000
NPU14034,Intrinsic factor,NPU00000
NPU14035,Alpha-globulin,NPU00000
NPU14036,Alpha-globulin,NPU00000
NPU14037,Alpha-globulin,NPU00000
NPU14038,Alpha-globulin,NPU00000
NPU14039,Aldosterone,NPU00000
NPU14040,Aldosterone,NPU00000
NPU14041,Adrenalinium,NPU00000
NPU14042,Adrenalinium,NPU00000
NPU14043,Adrenalinium,NPU00000
NPU14044,Adrenalinium+noradrenalinium,NPU00000
NPU14045,Blood,NPU00000
NPU14046,Protoporphyrin,NPU00000
NPU14048,Creatininium clearance,NPU00000
NPU14068,Corticoliberin,NPU00000
NPU14069,Corticoliberin,NPU00000
NPU14070,Corticoliberin,NPU00000
NPU14071,Adrenalinium+noradrenalinium,NPU00000
NPU14072,Amylase,NPU00000
NPU14080,Erythrocytes,NPU00000
NPU14082,Leukocytes,NPU00000
NPU14104,Oxygen,NPU00000
NPU14109,Urate,NPU00000
NPU14110,Spherocytes,NPU00000
NPU14111,Erythrocytes,NPU00000
NPU14112,Trypsin,NPU00000
NPU14113,Leukocyte type,NPU00000
NPU14114,Leukocyte type,NPU00000
NPU14115,Leukocyte type,NPU00000
NPU14116,Sodium ion,NPU00000
NPU14117,Sodium ion,NPU00000
NPU14119,Magnesium,NPU00000
NPU14120,Adrenalinium+noradrenalinium,NPU00000
NPU14124,Mitotic spindle apparatus antibody,NPU00000
NPU14125,Nucleolus antibody,NPU00000
NPU14128,Galactose,NPU00000
NPU14129,Galactose,NPU00000
NPU14130,Galactose,NPU00000
NPU14131,Galactose,NPU00000
NPU14132,Galactose,NPU00000
NPU14133,Galactose,NPU00000
NPU14134,Galactose,NPU00000
NPU14135,Galactose,NPU00000
NPU14139,Erythrocytes,NPU00000
NPU14141,Calcium pyrophosphate,NPU00000
NPU14142,Carbohydrates,NPU00000
NPU14144,Methaemoglobin,NPU00000
NPU14145,Oxyhaemoglobin,NPU00000
NPU14148,Apolipoprotein A,NPU00000
NPU14149,Apolipoprotein A1,NPU00000
NPU14150,Apolipoprotein A2,NPU00000
NPU14151,Apolipoprotein B,NPU00000
NPU14152,Apolipoprotein B-100,NPU00000
NPU14154,Apolipoprotein B-48,NPU00000
NPU14155,Apolipoprotein C,NPU00000
NPU14156,Apolipoprotein C1,NPU00000
NPU14157,Apolipoprotein C2,NPU00000
NPU14158,Apolipoprotein C3,NPU00000
NPU14159,Apolipoprotein D,NPU00000
NPU14160,Apolipoprotein E,NPU00000
NPU14161,Apolipoprotein E2,NPU00000
NPU14162,Glycoprotein I,NPU00000
NPU14163,Apolipoprotein(a),NPU00000
NPU14164,Apolipoprotein Lp(q),NPU00000
NPU14165,Glucose,NPU00000
NPU14166,Glucose,NPU00000
NPU14167,Glucose,NPU00000
NPU14168,Glucose,NPU00000
NPU14178,Amino acid/Creatininium,NPU00000
NPU14179,Acetyl-L-cystathionine/Creatininium,NPU00000
NPU14180,Acetyl-L-cystine/Creatininium,NPU00000
NPU14181,Acetyl-L-lysine/Creatininium,NPU00000
NPU14182,Acetyl-L-lysine/Creatininium,NPU00000
NPU14183,Acetyl-beta-D-glucosamine/Creatininium,NPU00000
NPU14184,Adenosyl-L-homocysteine/Creatininium,NPU00000
NPU14185,Adenosyl-L-methionine/Creatininium,NPU00000
NPU14186,Alanine/Creatininium,NPU00000
NPU14187,Alanine/Creatininium,NPU00000
NPU14188,Amino-2-piperidone/Creatininium,NPU00000
NPU14189,Amino-n-butyrate/Creatininium,NPU00000
NPU14190,Aminoadipate/Creatininium,NPU00000
NPU14191,Aminobutyrate/Creatininium,NPU00000
NPU14192,Aminobutyrate/Creatininium,NPU00000
NPU14193,Aminoisobutyrate/Creatininium,NPU00000
NPU14194,Aminoisobutyrate/Creatininium,NPU00000
NPU14195,Anserine/Creatininium,NPU00000
NPU14196,Arginine/Creatininium,NPU00000
NPU14197,Argininosuccinate/Creatininium,NPU00000
NPU14198,Asparagine/Creatininium,NPU00000
NPU14199,Aspartate/Creatininium,NPU00000
NPU14200,Carboxyglutamate/Creatininium,NPU00000
NPU14201,Carboxymethyl lysine/Creatininium,NPU00000
NPU14202,Carnitine/Creatininium,NPU00000
NPU14203,Carnosine/Creatininium,NPU00000
NPU14204,Citrulline/Creatininium,NPU00000
NPU14205,Cystathionine/Creatininium,NPU00000
NPU14206,Cysteine-L-homocysteine disulfide/Creatininium,NPU00000
NPU14207,Cystine/Creatininium,NPU00000
NPU14208,Ethanolamine/Creatininium,NPU00000
NPU14209,Glutamate/Creatininium,NPU00000
NPU14210,Glutamine/Creatininium,NPU00000
NPU14211,Glycine/Creatininium,NPU00000
NPU14212,Glycolate/Creatininium,NPU00000
NPU14213,Histidine/Creatininium,NPU00000
NPU14214,Homoarginine/Creatininium,NPU00000
NPU14215,Homocarnosine/Creatininium,NPU00000
NPU14216,Homocitrulline/Creatininium,NPU00000
NPU14217,Homocystine/Creatininium,NPU00000
NPU14218,Homoserine/Creatininium,NPU00000
NPU14220,Hydroxy-3-carboxy-n-propylthio-cystine/Creatininium,NPU00000
NPU14221,Hydroxy-beta-chito-gamma-aminobutyrate/Creatininium,NPU00000
NPU14222,Hydroxyasparagine/Creatininium,NPU00000
NPU14223,Hydroxyisovalerate/Creatininium,NPU00000
NPU14224,Hydroxykynurenine/Creatininium,NPU00000
NPU14225,Hydroxylysine/Creatininium,NPU00000
NPU14228,Hydroxyproline/Creatininium,NPU00000
NPU14229,Isoleucine/Creatininium,NPU00000
NPU14230,Kynurenine/Creatininium,NPU00000
NPU14231,Leucine/Creatininium,NPU00000
NPU14232,Levodopa/Creatininium,NPU00000
NPU14233,Lysine/Creatininium,NPU00000
NPU14234,Malate/Creatininium,NPU00000
NPU14235,Methionine/Creatininium,NPU00000
NPU14236,Methionine sulfoxide/Creatininium,NPU00000
NPU14237,Methylcitrate/Creatininium,NPU00000
NPU14238,Methylhistidine/Creatininium,NPU00000
NPU14239,Methylhistidine/Creatininium,NPU00000
NPU14240,Ornithine/Creatininium,NPU00000
NPU14241,Phenylalanine/Creatininium,NPU00000
NPU14242,Phosphoethanolamine/Creatininium,NPU00000
NPU14243,Phosphoserine/Creatininium,NPU00000
NPU14244,Pipecolate/Creatininium,NPU00000
NPU14245,Proline/Creatininium,NPU00000
NPU14246,Pyrroline-5-carboxylate/Creatininium,NPU00000
NPU14247,Saccharopine/Creatininium,NPU00000
NPU14248,Sarcosine/Creatininium,NPU00000
NPU14249,Serine/Creatininium,NPU00000
NPU14250,Sulfo-L-cysteine/Creatininium,NPU00000
NPU14251,Taurine/Creatininium,NPU00000
NPU14252,Threonine/Creatininium,NPU00000
NPU14253,Tryptophan/Creatininium,NPU00000
NPU14254,Tyramine-O-sulphate/Creatininium,NPU00000
NPU14255,Tyramine/Creatininium,NPU00000
NPU14256,Tyrosine/Creatininium,NPU00000
NPU14257,Valine/Creatininium,NPU00000
NPU14258,Xylosylserine/Creatininium,NPU00000
NPU14259,Erythrocytes,NPU00000
NPU14260,Lymphocytes,NPU00000
NPU14263,Citrate,NPU00000
NPU14264,Hydrogen carbonate,NPU00000
NPU14265,Hydrogen carbonate,NPU00000
NPU14266,Hydrogen carbonate,NPU00000
NPU14267,Large unstained cells,NPU00000
NPU14269,Erythrocytes,NPU00000
NPU14270,Megalocytes,NPU00000
NPU14271,Microcytes,NPU00000
NPU14272,Sickle cells,NPU00000
NPU14273,Target cells,NPU00000
NPU14274,Poikilocytosis,NPU00000
NPU14275,Erythrocytes,NPU00000
NPU14278,Calculus composition,NPU00000
NPU14316,Clue cells,NPU00000
NPU14317,Leukocytes,NPU00000
NPU14318,Particle type,NPU00000
NPU14319,Cysteine+Cystine,NPU00000
NPU14326,Folates,NPU00000
NPU14336,"Collagen I, cross-linked C-terminal telopeptide-fragments, metalloproteinase-generated",NPU00000
NPU14337,"Collagen I, cross-linked C-terminal telopeptide-fragments, metalloproteinase-generated/Creatininium",NPU00000
NPU14338,Albumin,NPU00000
NPU14339,Anorectic agent,NPU00000
NPU14341,Cyclic AMP,NPU00000
NPU14343,Megaloblasts,NPU00000
NPU14344,Megaloblasts,NPU00000
NPU14345,Megaloblasts,NPU00000
NPU14346,Megaloblasts,NPU00000
NPU14347,Erythroblasts,NPU00000
NPU14348,Acanthocytes,NPU00000
NPU14349,Erythrocytes,NPU00000
NPU14350,Erythrocytes,NPU00000
NPU14352,Glucose,NPU00000
NPU14353,Glucose,NPU00000
NPU14355,Hydrogen ion,NPU00000
NPU14356,Hydrogen ion,NPU00000
NPU14357,Hydrogen ion,NPU00000
NPU14358,Haemoglobin,NPU00000
NPU14359,Insulin antibody,NPU00000
NPU14360,Leukocytes,NPU00000
NPU14361,Leukocytes,NPU00000
NPU14362,Leukocytes,NPU00000
NPU14363,Leukocytes,NPU00000
NPU14364,Leukocytes,NPU00000
NPU14365,Leukocytes,NPU00000
NPU14366,Leukocytes,NPU00000
NPU14367,Leukocytes,NPU00000
NPU14368,Leukocytes,NPU00000
NPU14369,Leukocytes,NPU00000
NPU14370,Leukocyte type,NPU00000
NPU14371,Megaloblasts,NPU00000
NPU14372,Pyridinoline+deoxypyridinoline,NPU00000
NPU14379,Blood,NPU00000
NPU14380,Myelocytes,NPU00000
NPU14381,Myelocytes,NPU00000
NPU14382,Reticulum cells,NPU00000
NPU14384,Glucose tolerance,NPU00000
NPU14387,Glucose tolerance,NPU00000
NPU14495,Cortisol,NPU00000
NPU14501,Bactericidal permeability increasing protein antibody,NPU00000
NPU14503,Coeliac disease antibody,NPU00000
NPU14513,Immunoglobulin A antibody,NPU00000
NPU14517,Motoric neuropathy antibody,NPU00000
NPU14518,Ganglioside asialo GM1 antibody,NPU00000
NPU14519,Ganglioside GD1a antibody,NPU00000
NPU14520,Ganglioside GD1b antibody,NPU00000
NPU14521,Ganglioside GM1 antibody,NPU00000
NPU14522,Ganglioside GQ1b antibody,NPU00000
NPU14523,Neuropathy M-component,NPU00000
NPU14525,Neuropathy(SGPG) antibody,NPU00000
NPU14527,Neuropathy antibody,NPU00000
NPU14529,Sulfoglycosphingolipids antibody,NPU00000
NPU14538,Ovary antibody,NPU00000
NPU14540,Paraneoplastic syndrome antibody,NPU00000
NPU14543,Purkinje cell(Yo) antibody,NPU00000
NPU14544,Parietal cell antibody,NPU00000
NPU14545,Polymyositis antibody,NPU00000
NPU14556,Pyruvatdehydrogenase antibody,NPU00000
NPU14557,Reno pulmonal syndrome,NPU00000
NPU14558,Reno pulmonal syndrome,NPU00000
NPU14560,Ribonucleoprotein(ribosomal) antibody,NPU00000
NPU14562,Sensoric neuropathy antibody,NPU00000
NPU14566,Transglutaminase antibody,NPU00000
NPU14568,Dehydroepiandrosterone sulfate,NPU00000
NPU14569,Estradiol,NPU00000
NPU14570,Estradiol,NPU00000
NPU14571,Estriol,NPU00000
NPU14572,Estriol,NPU00000
NPU14657,Acetylcholinesterase,NPU00000
NPU14663,Immunoglobulin D,NPU00000
NPU14800,Lithium ion,NPU00000
NPU14801,Lithiumcarbonate,NPU00000
NPU14802,Rheumatoid factor antibody,NPU00000
NPU14803,Rheumatoid factor antibody,NPU00000
NPU14908,Stomach pain,NPU00000
NPU14909,Potassium ion,NPU00000
NPU14910,Sodium ion,NPU00000
NPU14911,Cerebrospinal fluid,NPU00000
NPU14913,Dialysis solution,NPU00000
NPU14914,Galactose elimination,NPU00000
NPU14915,Glucose tolerance,NPU00000
NPU14923,Porphyrins,NPU00000
NPU14924,Urine,NPU00000
NPU16391,Cytoplasma antibody,NPU00000
NPU16392,Cytoplasma antibody,NPU00000
NPU16393,DNA(double stranded) antibody,NPU00000
NPU16399,Keratine antibody,NPU00000
NPU16404,Perinuclear antibody,NPU00000
NPU16405,Perinuclear antibody,NPU00000
NPU16407,Rheumatoid factor antibody,NPU00000
NPU16485,Testosterone,NPU00000
NPU16892,Aluminium,NPU00000
NPU16893,Aluminium,NPU00000
NPU16894,Antimony,NPU00000
NPU16896,Arsenic,NPU00000
NPU16897,Arsenic,NPU00000
NPU16898,Arsenic,NPU00000
NPU16899,Barium,NPU00000
NPU16900,Barium,NPU00000
NPU16901,Beryllium,NPU00000
NPU16902,Beryllium,NPU00000
NPU16903,Bismuth,NPU00000
NPU16904,Bismuth,NPU00000
NPU16905,Boron,NPU00000
NPU16906,Cadmium,NPU00000
NPU16907,Cadmium,NPU00000
NPU16908,Cadmium,NPU00000
NPU16909,Caesium,NPU00000
NPU16910,Caesium,NPU00000
NPU16911,Caesium,NPU00000
NPU16917,Iron,NPU00000
NPU16918,Lead,NPU00000
NPU16919,Lead,NPU00000
NPU16920,Lead,NPU00000
NPU16921,Manganese,NPU00000
NPU16922,Manganese,NPU00000
NPU16923,Manganese,NPU00000
NPU16924,Mercury,NPU00000
NPU16925,Mercury,NPU00000
NPU16926,Mercury,NPU00000
NPU16927,Nickel,NPU00000
NPU16928,Nickel,NPU00000
NPU16929,Selenium,NPU00000
NPU16930,Selenium,NPU00000
NPU16931,Silver,NPU00000
NPU16932,Strontium,NPU00000
NPU16933,Thallium,NPU00000
NPU16934,Thallium,NPU00000
NPU16935,Tin,NPU00000
NPU16936,Uranium,NPU00000
NPU16937,Uranium,NPU00000
NPU16938,Zinc,NPU00000
NPU16939,Zinc,NPU00000
NPU16941,Silver,NPU00000
NPU16942,Silver,NPU00000
NPU16943,Selenium,NPU00000
NPU16944,Iron,NPU00000
NPU16945,Selenium,NPU00000
NPU16946,Arsenic,NPU00000
NPU16947,Boron,NPU00000
NPU16948,Cadmium,NPU00000
NPU16949,Cadmium,NPU00000
NPU16950,Lead,NPU00000
NPU16951,Manganese,NPU00000
NPU16952,Mercury,NPU00000
NPU16953,Selenium,NPU00000
NPU16954,Strontium,NPU00000
NPU16955,Arsenic,NPU00000
NPU16957,Zinc,NPU00000
NPU17000,Lymphocytes,NPU00000
NPU17004,Ganglioside GM1 antibody,NPU00000
NPU17007,Haemoglobin,NPU00000
NPU17008,Haemoglobin,NPU00000
NPU17009,Reticulocytes,NPU00000
NPU17010,Reticulocytes,NPU00000
NPU17011,Reticulocytes,NPU00000
NPU17012,Reticulocytes,NPU00000
NPU17013,Reticulocytes,NPU00000
NPU17014,"Cholesterol+ester, in HDL",NPU00000
NPU17015,Triglyceride,NPU00000
NPU17016,"Cholesterol+ester, in HDL",NPU00000
NPU17017,"Cholesterol+ester, in LDL",NPU00000
NPU17018,Triglyceride,NPU00000
NPU17019,"Cholesterol+ester, in VLDL",NPU00000
NPU17021,Lactescence,NPU00000
NPU17022,Haemoglobin,NPU00000
NPU17023,Solute,NPU00000
NPU17024,Solute,NPU00000
NPU17026,Cerebrospinal fluid,NPU00000
NPU17027,Leukocyte type,NPU00000
NPU17028,Cholesterol+ester,NPU00000
NPU17029,Cholesterol,NPU00000
NPU17030,Haemoglobin,NPU00000
NPU17031,Bilirubins,NPU00000
NPU17032,Potassium ion,NPU00000
NPU17033,Sodium ion,NPU00000
NPU17034,Bilirubins,NPU00000
NPU17035,Leukocytes,NPU00000
NPU17036,Leukocytes,NPU00000
NPU17037,Leukocytes,NPU00000
NPU17038,Leukocyte type,NPU00000
NPU17039,Leukocytes,NPU00000
NPU17040,Leukocytes,NPU00000
NPU17041,Leukocytes,NPU00000
NPU17042,Protein,NPU00000
NPU17043,Bilirubins,NPU00000
NPU17045,Sodium ion,NPU00000
NPU17046,Albumin,NPU00000
NPU17047,Carbamide,NPU00000
NPU17048,Creatininium,NPU00000
NPU17049,Potassium ion,NPU00000
NPU17050,Glucose,NPU00000
NPU17051,Haemoglobin,NPU00000
NPU17052,Haemoglobin,NPU00000
NPU17053,Leukocytes,NPU00000
NPU17056,Carbamide,NPU00000
NPU17057,Creatininium,NPU00000
NPU17065,Lymphocytes,NPU00000
NPU17067,Coagulum,NPU00000
NPU17069,Neutrophilocytes,NPU00000
NPU17072,Immunoglobulin G production,NPU00000
NPU17074,Acanthocytes,NPU00000
NPU17075,Carbamide,NPU00000
NPU17076,Immunoglobulin oligocloni,NPU00000
NPU17077,Creatininium,NPU00000
NPU17078,Annulocytes,NPU00000
NPU17079,Glucose,NPU00000
NPU17081,Erythrocytes,NPU00000
NPU17083,Echinocytes,NPU00000
NPU17085,Potassium ion,NPU00000
NPU17086,Erythroblasts,NPU00000
NPU17088,Helmet cells,NPU00000
NPU17089,Sodium ion,NPU00000
NPU17090,Erythrocytes,NPU00000
NPU17091,Erythrocytes,NPU00000
NPU17092,Erythrocytes,NPU00000
NPU17093,Megaloblasts,NPU00000
NPU17094,Megalocytes,NPU00000
NPU17095,Microcytes,NPU00000
NPU17096,Rouleau formation,NPU00000
NPU17097,Schistocytes,NPU00000
NPU17098,Sickle cells,NPU00000
NPU17099,Spherocytes,NPU00000
NPU17100,Stomatocytes,NPU00000
NPU17101,Target cells,NPU00000
NPU17102,Entactin antibody,NPU00000
NPU17103,Entactin antibody,NPU00000
NPU17105,Reticulin antibody,NPU00000
NPU17107,"Erythrolysine, cold",NPU00000
NPU17110,"Erythrolysine, biphasical",NPU00000
NPU17112,Methoxyadrenalinium,NPU00000
NPU17113,Methoxynoradrenalinium,NPU00000
NPU17114,Noradrenalinium,NPU00000
NPU17115,Noradrenalinium,NPU00000
NPU17116,Noradrenalinium,NPU00000
NPU17123,Calcium,NPU00000
NPU17124,Triglyceride,NPU00000
NPU17125,"Triglyceride, in LDL/Triglyceride, in HDL",NPU00000
NPU17126,Drain fluid,NPU00000
NPU17127,Creatine kinase MB+BB,NPU00000
NPU17130,Smudge cells,NPU00000
